-34.95,-34.9,-35.0
0,66.13120624229629,263.1323023485316,460.85554048072504,658.6956113027053,1056.5419419193058,1466.9580424975443,2361.959975537487,3344.3444994378337,4536.011288162334
0,-3.232827137440042e-05,-9.610855196138474e-05,-0.0001615605469851289,-0.0002282310656133072,-0.0003646084511180957,-0.0005054233059546767,-0.0008063935204588163,-0.0011384549165646045,-0.0015534622892227122
-34.45,-34.0,-34.9
0,44.52105113193329,182.2328812970582,320.0411226277186,458.2448697764471,737.1942641866433,1023.6200599350865,1636.711531315062,2291.6711262030813,3057.768811081815
0,-3.1535589134390634e-05,-9.369317653497843e-05,-0.00015740319919870302,-0.00022223846800456607,-0.00035474005267462707,-0.000491474908008915,-0.0007835083722940012,-0.0011049956690682018,-0.0015055455900605961
-33.5,-33.0,-34.0
0,44.444086783714,152.49147878760112,262.19571965499125,373.0986591079785,597.6001496397546,826.5823821342403,1307.8003546146572,1818.822603475548,2419.586495334678
0,-2.997175976849609e-05,-8.892669622447877e-05,-0.00014923468107655126,-0.00021051849897183413,-0.0003355613627246822,-0.0004644011367215878,-0.0007388090981058431,-0.001039195419353847,-0.0014107898772305453
-32.45,-31.9,-33.0
0,52.112295117526855,131.00081782987303,210.88013843305527,291.4718220899855,454.24320947562086,619.6866145537267,964.9756353982284,1328.8379829184973,1754.4111010597687
0,-2.8287036987724907e-05,-8.381625684705796e-05,-0.00014052324043708117,-0.00019807362180775576,-0.0003152884977074185,-0.0004357631014499929,-0.0006910483746954318,-0.0009681818331349253,-0.001307695979917078
-31.45,-31.0,-31.9
0,29.57987285289289,82.07844416183076,135.2122237757015,188.80785960326193,297.0469458108752,407.1470737568276,637.703200140219,882.6604380042745,1174.6593500504705
0,-2.6877236223299402e-05,-7.951904831315915e-05,-0.00013317138116993496,-0.00018753916598749734,-0.0002980392955578281,-0.00041128389966615936,-0.0006498358628353647,-0.0009062905252600709,-0.0012168680966174893
-30.5,-30.0,-31.0
0,29.612809355974093,75.53319553429736,121.90788847612828,168.6178193369454,262.7598003845489,358.19125877885403,556.5901607112226,765.1132940624057,1010.7134509481065
0,-2.5548629592877758e-05,-7.544785718588779e-05,-0.00012619507518441727,-0.00017753438506689335,-0.00028164301216343626,-0.00038800640258058485,-0.000610643016665967,-0.000847450421941984,-0.0011306142115226022
-29.5,-29.0,-30.0
0,21.59838098139045,62.00327757506983,102.70714862301958,143.6288159125413,225.8824709655246,308.90995339933374,480.0499205592606,657.6386997700467,863.8855232798445
0,-2.3878647577172767e-05,-7.035066084340325e-05,-0.00011748670294764452,-0.00016507556384091177,-0.00026130536952266646,-0.00035923350584371726,-0.0005625433148539049,-0.0007758218742397037,-0.0010266575232967296
-28.5,-28.0,-29.0
0,18.001509722100934,55.68860533222886,93.56334832386295,131.57068359192328,207.74694615397482,284.26471397683304,440.4586148513124,600.0886159715965,782.0210266545907
0,-2.22568213151438e-05,-6.538841989822686e-05,-0.00010899852956451166,-0.00015292144044429907,-0.00024143973479069593,-0.00033109800313555057,-0.0005154067163987616,-0.000705466893296467,-0.0009243145264082974
-27.5,-27.0,-28.0
0,20.374440235205498,57.7664952477362,95.25740733872192,132.80490407105896,207.83372298853078,282.82158835567043,434.24832377599085,586.2706720744939,755.5958121689572
