-39.5,-39.0,-40.0
0,45.490027342358076,144.59020841738658,356.058992275406,591.5985041926152,1145.2960402709766,1805.2024396434115,2588.043111689699,3484.249298759584,4494.223058497204,6190.051451328431,8156.759535658237,12535.56852709834,15037.373419976995,16685.987679663423,16980.58845297456,16983.777928824726,16984.95167409646,17003.667370754658
0,-1.716688521337449e-06,-5.404153949063579e-06,-1.3425076320958755e-05,-2.2585638813293416e-05,-4.477996372238778e-05,-7.173536595314415e-05,-0.00010398608287601195,-0.00014133537221989277,-0.00018396167010739875,-0.00025709180643353343,-0.00034484573337268873,-0.0005662350965017809,-0.0007859624685246205,-0.001173951238327741,-0.0017094269593113296,-0.00239636370435326,-0.0032149133709095993,-0.004238949804731486
-38.5,-38.0,-39.0
0,24.17841804037694,71.63074072542446,174.87579452463265,288.9414368117518,557.9958680972583,885.6675931601935,1285.532383860355,1751.6176914451066,2280.4942490364315,3167.7021030600386,4178.38150913583,6450.8186909161195,8445.076354682024,11146.340455670606,12479.096567734901,12740.726366295841,12620.465685053423,12603.383955439775
0,-1.7879514449842981e-06,-5.622860678775537e-06,-1.395406598509155e-05,-2.3450441185917363e-05,-4.639917507857536e-05,-7.420560948770833e-05,-0.00010741286870776263,-0.00014581293978490633,-0.0001895825236945339,-0.0002645703178057434,-0.0003544060317713049,-0.0005805652223934114,-0.0008043229470094057,-0.0011980150668090756,-0.0017395267578761051,-0.0024323959731722983,-0.0032567691730371103,-0.004286994591667616
-37.5,-37.0,-38.0
0,20.72928628664398,58.57310319866069,141.1909781522175,231.85921901805256,447.63174825268584,715.3484583547388,1050.0835863054642,1446.4726950890758,1900.7534339606152,2666.9776432001913,3536.416991598015,5433.674135508226,6941.819883019779,9020.306126999609,10725.702411105967,11585.04482418053,12171.836079439183,12880.725540544325
0,-1.8668724559423117e-06,-5.862863040713654e-06,-1.4531956080427986e-05,-2.4392803287508095e-05,-4.815968311744037e-05,-7.689193987486918e-05,-0.00011114273517754501,-0.00015068985806411745,-0.00019570593035952478,-0.0002727141517723338,-0.0003647967831242586,-0.0005960238122846449,-0.0008239675205612876,-0.0012233565508526871,-0.0017704388114343625,-0.002468421134376687,-0.003297452157664081,-0.0043325801602296125
-36.5,-36.0,-37.0
0,17.810211035791898,51.527545165494395,124.28972055777896,204.38426989763062,397.2198996745244,637.5652971776962,938.82967955922,1295.9502143615916,1706.8782322678173,2402.3163665870957,3195.6172769236778,4924.240131470108,6259.496547397914,7970.523918408378,9565.815862321751,10751.20422110252,11499.325491817572,12131.607924611275
0,-1.9691169784691575e-06,-6.1739933820124925e-06,-1.5280609786130477e-05,-2.5611942859333766e-05,-5.0430450074371215e-05,-8.035000208998444e-05,-0.00011593886484995862,-0.00015695601821999336,-0.00020356771621299593,-0.0002831563109879986,-0.00037809521326167335,-0.0006157102170798339,-0.0008488784188933392,-0.0012554069785473852,-0.001809397189373741,-0.0025137446010386516,-0.0033486007022358595,-0.004389635217949598
-35.25,-34.5,-36.0
0,30.881476211752517,90.28388394547237,217.85172710630346,357.73083520430987,696.198854955403,1118.8649319042804,1645.3588829402781,2264.45889677164,2973.417967739234,4168.620005035757,5527.537408344803,8437.50926821001,10584.581796553646,13054.316171783017,15079.701390942531,16973.740132627743,18469.3789551287,19668.39286016226
0,-2.2003507268534347e-06,-6.8777384060426075e-06,-1.697234894702382e-05,-2.836220435606869e-05,-5.5533847760005274e-05,-8.809129979990583e-05,-0.00012663719649134942,-0.00017089094202160174,-0.00022100377871942515,-0.000306234394534442,-0.0004073824961079383,-0.0006587217358542011,-0.0009029740210011991,-0.0013245327560512917,-0.0018931310645183854,-0.0026107330721232675,-0.0034576124460899936,-0.004510606102416568
-33.75,-33.0,-34.5
0,40.00464256147659,116.10519476916075,279.88550519822974,457.1935576424357,879.8277923779505,1402.831426303401,2047.758208407451,2797.566271119095,3648.3222551635995,5071.091484604465,6670.694083396933,10035.796113735138,12374.197380327061,14776.28594171681,16539.504000747955,18108.37734271241,19998.824496815556,21601.945732426702
