-41.5,-41.0,-42.0
0,0.9267775818327324,2.9861694432778902,4.4044986755770426,12.97367423977911,19.604865648345665,27.949926182842056,49.059934174746445,78.92930337939534,117.72261500757675,165.23383155669455,287.6684586239667,360.8462031750844,528.6724399508495,829.2291338009959,1176.340847670203,1835.8541569445522,2817.5559790521183,3129.412601097476,3396.5940339213216,3949.881547142496,4775.173950529771,5860.606023536799
0,-5.711675493652668e-07,-1.7565815553452188e-06,-2.527925373540992e-06,-6.7370116001868595e-06,-9.717202189235756e-06,-1.3310462940608789e-05,-2.199503542109092e-05,-3.3666315468006135e-05,-4.8140351429462655e-05,-6.509568451711222e-05,-0.00010793514519631418,-0.00013367674947781209,-0.00019388937227230715,-0.0003053561108801082,-0.00044405812470410863,-0.0007417548352222122,-0.001306670592481054,-0.0018129537757331682,-0.0025289543161035786,-0.003356632289079659,-0.004288785156737045,-0.005327778602443894
-40.5,-40.0,-41.0
0,0.5323642499357611,1.8471760185653154,2.805008607221336,9.19030080217333,14.423928154846045,21.104327063671253,38.044498722482615,61.96681709183525,92.45809770952853,128.68461961974322,217.75986797653937,268.1373652681457,375.8900742089908,544.5734098590683,709.6183545923845,956.8424957343823,1177.7364449122033,1262.6151005771924,1227.1871238728054,570.1465354728887,-225.7430491017964,-807.8971596361729
0,-6.369009816394918e-07,-1.9418861721276998e-06,-2.783721465943465e-06,-7.299769873653433e-06,-1.0452039429875712e-05,-1.4229562448328548e-05,-2.3311071166668195e-05,-3.5431268408649405e-05,-5.039855349396554e-05,-6.788198870257632e-05,-0.00011188359963369594,-0.00013824855585775286,-0.0001997809717429516,-0.00031337685721635994,-0.0004542979015026993,-0.0007557495971168286,-0.0013258239396495748,-0.0018354130302277053,-0.002554897230484714,-0.0033855397021174518,-0.004319924504483231,-0.005361119265643037
-39.5,-39.0,-40.0
0,0.3943957225425526,1.4524601694419155,2.255263398792489,7.959516510404362,12.805339813568615,19.05762719552821,35.0109427669333,57.70695771652751,86.67525390006932,121.03559269954103,205.37038318457547,252.93436388445326,354.1502369873403,508.64592853198076,652.5285552680403,863.1146770120083,1004.4999570054262,1000.2011273482713,911.363554388628,643.9199175335282,193.15016860799832,-375.112484527393
0,-6.789436796872451e-07,-2.0600987150354116e-06,-2.9466822102816335e-06,-7.656058308877338e-06,-1.0915604267045363e-05,-1.4807265013131225e-05,-2.4132821928174114e-05,-3.6525756293625016e-05,-5.178965430800256e-05,-6.958794044514306e-05,-0.00011427445720687563,-0.00014100349237085443,-0.00020329841371504007,-0.0003180755574111894,-0.0004601883228913346,-0.0007636417118023357,-0.0013363747175402574,-0.001847565564861533,-0.002568642347801557,-0.003400538259236211,-0.004335919535007467,-0.0053782195413559115
-38.5,-38.0,-39.0
0,0.39695626468580675,1.4570472444603533,2.2601970532589504,7.979482722862215,12.846083719335088,19.125953630854553,35.141961393400614,57.91845005443453,86.95951247535527,121.36254737935195,205.6914420352267,253.22623659954493,354.51866005386245,509.25184457375906,653.8833145929705,868.4051885167933,1041.2988784213258,1052.146663444387,989.5466002228461,830.5221860092803,597.0414340678932,296.78604523265847
0,-7.440631078404375e-07,-2.2429886478887743e-06,-3.1986593223841616e-06,-8.205394203223207e-06,-1.162916499180699e-05,-1.5695061751727973e-05,-2.53920182876501e-05,-3.81979787607376e-05,-5.390941783565212e-05,-7.218153473598334e-05,-0.00011789446620786926,-0.00014516703213482616,-0.0002085958575774379,-0.00032512777705395973,-0.00046901548993033305,-0.0007754114898153834,-0.0013519414856047196,-0.00186535982883151,-0.002588585724854237,-0.0034221390102364933,-0.004358842500525533,-0.005402260596499231
-37.5,-37.0,-38.0
0,0.4395706292817531,1.573237918550797,2.41843304881046,8.328553714784148,13.311553230796234,19.7205819743979,36.020454130947854,59.132818013937246,88.54073894080337,123.32540963766098,208.44165482368578,256.38880890172436,358.71884868327635,515.7148705017916,664.0693132720038,887.9256963994644,1107.6145840544089,1153.3030062462265,1127.4726945599296,1004.7061079099954,821.5348615252884,590.7503640977642
0,-8.285653402393975e-07,-2.480131255064898e-06,-3.5252514286713337e-06,-8.915991036562632e-06,-1.2551118412882517e-05,-1.6840782451151405e-05,-2.7013611464638766e-05,-4.034660696340975e-05,-5.6627105231673756e-05,-7.549975309489787e-05,-0.00012250566553118829,-0.00015045841967867854,-0.00021529682347893795,-0.0003340006708270792,-0.0004800802326015265,-0.0007900914085818917,-0.0013713226959023849,-0.0018875391931715369,-0.0026134518222356742,-0.003449080520082232,-0.004387377691988306,-0.00543194673527541
-36.5,-36.0,-37.0
