-34.95,-34.9,-35.0
0,503.90582092240567,863.1283981615477,2119.10538262673,3619.84314417391,4732.260574693029,5881.192035599898,7623.141497630334,9606.144978497277,10334.821719630167,12734.83310465894,14531.594248017254,20969.294241598785,31699.133060953114,39600.356132062385,37986.54446857539
0,-0.00014834376596785986,-0.0002548254850784687,-0.0006359826239088598,-0.001117158219224224,-0.0015036382067662019,-0.0019533075854922524,-0.002753197231915039,-0.003709536900994583,-0.004070713807148143,-0.005268579578767411,-0.006160615280700417,-0.009401665546764165,-0.014956636921478772,-0.02006825550387685,-0.02204988157758728
-34.45,-34.0,-34.9
0,397.4516632003823,676.6993881410331,1632.3592208542761,2723.728477683647,3494.6694536821815,4268.798421397002,5396.292180091485,6494.214432741,6848.068316402998,7875.09340460763,8514.25992131085,10139.341489016306,11599.07241801633,12347.694031629298,12357.074662275783
0,-0.00014507373787742782,-0.0002490832889832192,-0.0006198556861752456,-0.001085730518831912,-0.0014586145289417734,-0.00189100836649996,-0.002658301407633268,-0.003576287564457111,-0.003923130442685299,-0.005073759640715476,-0.0059309006749611835,-0.009049503186690634,-0.014401464054927877,-0.01931872322777475,-0.02118945808784253
-33.5,-33.0,-34.0
0,303.82033547250126,514.6484729241466,1219.9432247403945,2002.1996658969126,2545.5876340768787,3095.41914964187,3897.671740394421,4643.696143387679,4881.837891986598,5595.932183222296,6072.25518414303,7386.79126823996,8750.03464437004,9502.365651203048,9765.456771762492
0,-0.00013873992038834667,-0.00023791111824620094,-0.0005881922703270835,-0.001023440701559324,-0.0013688881967768626,-0.0017667046577790407,-0.0024692550737031357,-0.003309329424087924,-0.0036267063071675322,-0.004679138345333437,-0.005462618057478081,-0.008312503078573005,-0.013205009538473355,-0.017694252025749948,-0.01937234536227253
-32.45,-31.9,-33.0
0,254.24689729363365,429.05356830994134,1001.9104631927607,1621.2543061848103,2044.3914170269368,2464.580334760177,3063.4628838538515,3591.2714623376905,3748.5158257688886,4183.462007076335,4449.3532872998685,5142.63977137829,5881.647787423999,6299.367481384697,6418.510045552024
0,-0.00013218182994023664,-0.00022621876890601311,-0.0005540182489009263,-0.0009545449890235128,-0.0012684003741014749,-0.0016266000954298454,-0.0022550848758934685,-0.0030037504814875624,-0.00328635268912573,-0.004223276996829857,-0.004920590993909475,-0.007451565446293292,-0.011790665361331778,-0.015770160593092445,-0.017261879770861317
-31.45,-31.0,-31.9
0,144.41054323927932,243.88203228410794,570.5106324824301,929.8465979264784,1183.239289532795,1444.33959281312,1836.2702392208362,2204.915024445572,2317.311194844637,2624.9142732577416,2807.5153949898568,3283.84414356877,3889.764440374633,4359.819533172888,4529.106598826706
0,-0.0001276573082122923,-0.00021794607528136112,-0.0005277659668839381,-0.0008983544503280427,-0.0011838531499961391,-0.0015056245271504547,-0.0020644864744099323,-0.0027253339018595093,-0.002974202410162737,-0.003798564570994737,-0.004411773591224725,-0.006632595740181084,-0.010437524731969463,-0.01392771250296695,-0.015241707655756422
-30.5,-30.0,-31.0
0,145.73380010280312,245.95453058025157,573.1256323066161,932.2500589284743,1186.551433626644,1451.181086619399,1858.3216848191976,2255.2665349280305,2379.071715069799,2724.557453302077,2932.657708096125,3465.1451221146835,4084.3258672118113,4520.05690210566,4677.866404144051
0,-0.00012344053902779706,-0.00021022664037041578,-0.0005031753250578832,-0.0008456794667937276,-0.0011046596156019303,-0.001392423009706868,-0.0018863499837203155,-0.002465185647209485,-0.0026823905943375494,-0.0034005906044815982,-0.003934160855391788,-0.00586247626795537,-0.009168273024260997,-0.012203721629662646,-0.013354102149605756
-29.5,-29.0,-30.0
0,133.92367424917404,225.48127025838312,519.5822594046911,836.0210046074882,1057.0039301758538,1285.2102246832856,1637.3013536616265,1986.5782158320071,2097.4711088360955,2405.016400679643,2589.366733745468,3040.6438036365353,3533.2862790609834,3877.3667945810926,4009.3057593832627
0,-0.00011802055580899053,-0.00020042458206825405,-0.0004731521018714245,-0.0007832183106248045,-0.0010122575906626437,-0.0012622155010744572,-0.0016849640690322436,-0.002174679325738301,-0.002357549544069029,-0.002960752568296379,-0.003408048892327185,-0.005020039167166466,-0.007788565597452578,-0.010335704655430858,-0.011313688919125571
