-36.5,-36.0,-37.0
0,222.46332717865766,619.7631981166024,1509.1357380317927,2165.3407014085683,2867.794569034784,4332.616957789774,5061.2344741065945,5777.693399614393,6481.928645849644,7842.752997238587,8505.5573511248,9777.480672814074,12112.641206592478,13669.578475578775,15045.651809637442,17436.86045095981,18862.98243042447,20672.223720624468,21891.976171470567,22073.125513828243
0,-9.38654744199344e-05,-0.00026426970448699725,-0.0006600843577568108,-0.0009688778366017644,-0.0013267368360954737,-0.0021927926545253114,-0.0027086667361713593,-0.0032826596621557,-0.0039127898884804115,-0.005353513927686782,-0.006159627460874619,-0.0079520478611812,-0.012239830324514988,-0.016151045604298513,-0.02063459184552942,-0.033046331167930654,-0.045474752162893615,-0.07591769090365796,-0.10918346065140902,-0.11815058457709496
-35.5,-35.0,-36.0
0,107.63002727140213,297.4998260386371,708.3659111663278,997.0491131758258,1289.7508442224644,1875.8280837172974,2161.781248560642,2438.586911550964,2704.361854615724,3206.680315149601,3449.4269005714696,3925.1336049959373,4848.344083369702,5482.697309442988,6068.967560676814,7314.67926325975,8130.17063015064,9454.27079325545,10325.708214102575,10358.426218373139
0,-9.247101306322119e-05,-0.0002598186828046371,-0.0006449901356106801,-0.0009430034607205362,-0.0012858556694395485,-0.0021075478219981527,-0.0025926494161554034,-0.0031297074442374565,-0.003717170471125947,-0.005054998172757526,-0.005801642041963835,-0.007457136448162298,-0.011399908678694849,-0.014984862402170188,-0.019089390390685627,-0.03042290665741478,-0.041755796232748596,-0.06951988027209327,-0.09992036702377456,-0.10811508917027995
-34.5,-34.0,-35.0
0,94.78511750559414,261.14584966652836,617.413316880032,865.7779670927581,1116.5024179969841,1618.4184279723718,1867.864898477743,2112.955931020251,2350.274036008672,2797.18642439196,3006.878589900155,3409.722263081762,4169.047722628978,4703.9741718097275,5205.734339403416,6214.149604513792,6901.795434574189,7692.841396756581,8235.835109443873,8059.737720949192
0,-9.003399853619547e-05,-0.00025233240774555485,-0.0006215936868795238,-0.0009040772149871502,-0.001225681870155746,-0.001986938570293465,-0.0024316236432198254,-0.002921234990935773,-0.0034549326852097036,-0.004665242230874442,-0.005339072773321753,-0.006829797900060104,-0.010369305310416079,-0.013582898237343351,-0.017265745704727515,-0.027461779902556112,-0.037686365080021676,-0.06282951536455325,-0.09039265245553993,-0.09782347189528602
-33.4,-32.8,-34.0
0,80.53379295727575,221.16315090607708,519.6492665443757,727.8046933612943,940.7648161815393,1369.2007938543288,1582.8343508434864,1794.1092995797503,2000.7068027404127,2394.041597813244,2577.4675683959404,2925.4333871644913,3568.5086495194846,4002.2650808727376,4401.087753451723,5206.281429748287,5751.319940091321,6718.661572235701,7534.199490240612,8686.864165318366
0,-8.678167265922336e-05,-0.00024248400935296863,-0.0005917505920175851,-0.0008551315568183782,-0.0011509723954077344,-0.0018406697806009713,-0.0022385934377477192,-0.0026738495386477257,-0.003146217595106767,-0.0042119793918876285,-0.004803607613818409,-0.006109389233946179,-0.009199105959851295,-0.012000515455535305,-0.015216507201936713,-0.02414620972316091,-0.033128832292277366,-0.05531231907662004,-0.07967585007039209,-0.08622030300709109
-32.4,-32.0,-32.8
0,124.53837647779318,340.4532352479912,792.0489237643135,1104.7427029051673,1427.1733053113112,2076.3196404195605,2394.8581457102664,2705.1190619292715,3004.7397105385435,3570.199452439368,3836.4350208340925,4347.9246533168525,5305.264914654607,5905.9886361000445,6402.534125868549,7329.049610546344,7923.59102104518,8618.841994185093,8983.453251398294,8612.67332242821
0,-8.384586612077396e-05,-0.00023363869169972738,-0.0005652281052553681,-0.0008118518054726775,-0.0010851693083100986,-0.0017124314219000996,-0.002069689934918036,-0.0024577916634303553,-0.0028770614406783824,-0.003817966585133777,-0.004338639171759563,-0.005484939802920929,-0.008186575085683554,-0.010631549732621622,-0.01344356394407374,-0.021275056301857585,-0.029179672262182946,-0.048795975986178276,-0.07038043329009304,-0.07618865991632144
-31.25,-30.5,-32.0
0,105.33759941635168,286.36441054969373,657.0598320965837,909.5354798315545,1168.6644183502794,1695.6421292669897,1959.4431017646532,2220.8789368803937,2478.3721391364415,2978.5667839719285,3215.864844294374,3660.3225304431367,4416.511844196154,4854.382875889885,5171.7806286109635,5766.578160850034,6204.332463378477,7017.566741467899,7686.342334456855,7728.178965096062
0,-8.210498549487966e-05,-0.0002279081345477607,-0.0005448830488603561,-0.0007761054603179218,-0.0010274872753749757,-0.0015905230745071703,-0.001904387770385559,-0.002241286405478604,-0.00260217293301442,-0.0034038599454409755,-0.0038447544332787698,-0.004811112502162966,-0.0070756705875586095,-0.009118221409153193,-0.011471396108390765,-0.01804965846046495,-0.024719916555720072,-0.04139386761623124,-0.059794671717099845,-0.0647565353816996
-29.75,-29.0,-30.5
0,54.2567727481113,147.5889602369565,338.5305933600839,469.1673241352367,604.1344594347815,885.3585196058089,1030.769152678296,1178.6269147621183,1328.8447050344519,1635.468838046575,1788.3866917317898,2080.806239770477,2534.3930916182017,2738.226762613435,2883.1367080843265,3194.7025352502937,3484.1752088585463,4227.089384616694,5008.653171051593,5196.772681036761
0,-8.095059994654244e-05,-0.00022324927052371402,-0.0005233600616823726,-0.0007350175922814136,-0.0009574337588370933,-0.0014334727760190917,-0.0016878150308912154,-0.0019541317560651805,-0.0022342822606636523,-0.002842764212497665,-0.003172495695859349,-0.003887072659078209,-0.005537705733634842,-0.007015241581636171,-0.008722601254703477,-0.01354074528596054,-0.018481075249534722,-0.031040778500027955,-0.04500186392882218,-0.048761352081783116
-28.6,-28.2,-29.0
