-29.5,-29.0,-30.0
0,159.17025814004376,490.42907156178615,838.6792190722185,1388.5084805858405,2164.773991222383,2976.9557341420955,4575.928384835158,5321.917176928642,6045.290381607277,7399.97493714724,8661.65266292704,9878.795025219664,11018.186245868654,13156.464947554146,15641.931970685479,17909.09767733694,19253.1186738727,20029.785086051437,20791.24965791388,21318.439330277455,21831.383252986816
0,-8.836516089003351e-05,-0.00027254401397335134,-0.00046641702930274833,-0.0007737580623749333,-0.0012134429432788035,-0.0016854602031849534,-0.0027387924848072645,-0.0033393904741387814,-0.003965036526399976,-0.0053344201425918275,-0.006860348919872194,-0.008537267283019092,-0.010406975737876363,-0.014690503465115193,-0.022385988255134888,-0.032472166336245015,-0.04337176654694809,-0.05313540446675486,-0.0665314741846588,-0.07675046866966619,-0.08782334442392199
-28.5,-28.0,-29.0
0,98.63466946207848,302.5067949046463,515.0410432682291,847.2966298842347,1310.4787414098332,1788.1926853377745,2774.7402633344036,3291.246121106679,3791.5212263616486,4761.566670383895,5662.133742801285,6481.98912360546,7244.25081826496,8597.98604397616,10360.054730199685,11976.976295111528,13390.468552067117,14333.190781642366,15107.46151793024,15596.491523762794,16046.117162868473
0,-8.349317461882795e-05,-0.00025678484396646835,-0.0004381449002216364,-0.0007237217481209276,-0.0011283681411037429,-0.001558324744109996,-0.002502293992114978,-0.0030303864817445483,-0.003580276563297957,-0.004778839705977588,-0.0061102825889570835,-0.007572078935077621,-0.009195799926399358,-0.01290153838797576,-0.01952297760484119,-0.02817725987794499,-0.037517153140571385,-0.04587915720832017,-0.057347806067102484,-0.0660880236989922,-0.0755527369659681
-27.5,-27.0,-28.0
0,78.46665046203879,239.87631597642462,407.0721999312592,666.5875454673524,1025.3891516587566,1394.2458936559242,2151.722343638187,2542.9035721142222,2925.8281944038235,3674.537287126432,4381.164975638925,5021.718482435399,5588.609723676177,6468.599323251556,7417.048377904457,8282.27849193923,9091.764051564152,9756.110209065375,10733.224446496955,11290.049057343887,11791.579190431137
0,-7.83195961654807e-05,-0.00024004055861344875,-0.0004080891570386788,-0.0006704784067955592,-0.0010376668174608818,-0.0014223855040553543,-0.0022526664025564165,-0.0027082399691506815,-0.003181598935043439,-0.004205457879126899,-0.005335766589269042,-0.00657211368282636,-0.007938230668918954,-0.011039421544410288,-0.01654712893327491,-0.023723764707230862,-0.03146187526484331,-0.038388945834918156,-0.04788312528075443,-0.05511106116076311,-0.06293672284003239
-26.5,-26.0,-27.0
0,52.28844141354023,159.38320628166662,269.6481922465572,439.62027137462184,672.4866046957043,910.2443704137268,1400.3162585796485,1654.309282191103,1907.9045274620414,2417.3210133783455,2920.643468975939,3398.4025962100873,3834.5392389201124,4503.6678502100895,5132.611351508423,5640.9177139825015,6087.6004839045545,6445.418316452803,6924.795621234771,7275.698990556876,7656.760029547525
0,-7.34091286681683e-05,-0.00022407824791217642,-0.00037932312180702057,-0.0006192620656090892,-0.0009499399966443889,-0.0012903577282688478,-0.0020084667501376113,-0.0023922033109960873,-0.002789708921530594,-0.003640667105274689,-0.004571359636934681,-0.005582799210161385,-0.006690499295170109,-0.009182302268325455,-0.01357081229798496,-0.019268845259729356,-0.025415752393503986,-0.030917498981580145,-0.038452713595082365,-0.04417682449436851,-0.05037156420521099
-25.5,-25.0,-26.0
0,47.68911805242669,144.75093120244622,243.79059781599483,394.7805557654667,598.1421140922321,801.56187112778,1211.433327498847,1418.1903564474737,1625.4390372744838,2041.243744396903,2453.685740312306,2847.8346776797216,3208.0630350538504,3750.1460660622806,4177.25641757442,4457.20247294437,4693.865831926449,4877.111424389683,5117.161238532046,5288.107571569701,5473.754621008435
0,-6.842232131829305e-05,-0.0002078657275382689,-0.0003501030417586055,-0.0005672335771830856,-0.0008608399900064493,-0.0011563605593336332,-0.0017613672939155048,-0.00207291495139038,-0.002394375527122369,-0.003072449513840386,-0.00380432450846355,-0.004592219438766026,-0.00544312080859931,-0.007327385091533265,-0.010598684311844409,-0.014819610139562027,-0.01937231931111051,-0.023445385792810053,-0.02901869078373743,-0.0332383855452968,-0.037803159491614356
-24.5,-24.0,-25.0
0,43.638302756372696,131.82280179615066,220.87121340212275,354.8477134828472,531.5203870020534,703.5793836785238,1037.633245105531,1198.3784591402757,1359.3632011078648,1678.6487341663203,1993.5050146868784,2294.981333000056,2573.7912058520205,3008.8543619479865,3353.398747989045,3589.342697716725,3791.801150129893,3950.4967384646934,4150.092103143585,4289.1871523422105,4441.474658728914
0,-6.339559306272551e-05,-0.00019151311203636896,-0.00032061502820902713,-0.0005146947995753079,-0.0007708094320454014,-0.0010209146227377157,-0.0015117307807991488,-0.0017505519790574913,-0.001995514208425044,-0.002500032233203658,-0.003032731623130126,-0.003596857021976677,-0.004190797778493207,-0.005466340698250052,-0.007617029833555635,-0.010357389886242649,-0.013313304801057614,-0.01595595868356112,-0.01956489590358817,-0.022278300719335675,-0.025211242245294162
-23.5,-23.0,-24.0
0,38.40879396681612,115.25254312611986,191.68942957976645,304.4440131505623,448.2846028097081,582.2107928409231,824.702677086671,929.6141116930102,1033.3821848078514,1229.2290222581944,1412.5447485191326,1579.1599793398486,1720.7568736359947,1902.220120036132,1929.0225684334866,1872.9361508598777,1820.5214793634334,1780.3074393958348,1733.129058459854,1695.1984650188895,1664.3808929481293
0,-5.816766866296853e-05,-0.00017451954631218943,-0.0002899938647007932,-0.00046019130119627033,-0.0006775309440046032,-0.0008807559077265776,-0.0012541607526751857,-0.001418513979943883,-0.00158529273499476,-0.001912989595439285,-0.002243473377246927,-0.002580999160676988,-0.0029154162136061736,-0.0035779833690159843,-0.00460219316624312,-0.005857222800841555,-0.007213429890624765,-0.008424075598466318,-0.01006696804607701,-0.011273062464574145,-0.01257344602526731
-22.5,-22.0,-23.0
0,35.6068333567826,106.08644846440956,175.08627003433315,274.6760995894771,396.8440508064356,504.1546540754281,678.6655030031982,739.7987005676023,798.0011836466322,892.1730160037298,962.8338808758878,1011.8560334354793,1030.9790530546893,986.1756709331846,769.0341521853204,507.91866312815006,291.1785511788208,132.47170553571647,-47.10618655061944,-172.51514618170324,-289.63958073278775
0,-5.300474645587706e-05,-0.00015769812671351247,-0.0002596180337503837,-0.00040597711591140576,-0.0005844629583104203,-0.0007405672521498571,-0.000995706040056474,-0.0010849467386530403,-0.0011728953629952027,-0.0013223687678368553,-0.0014491474107166539,-0.0015584462170308041,-0.001631476687584331,-0.0016766276967246088,-0.0015654485290623498,-0.0013265411414775169,-0.0010768848725193586,-0.0008513146122924001,-0.000523393491271741,-0.00021897592349281157,0.00011622755916484203
-21.5,-21.0,-22.0
