-29.5,-29.0,-30.0
0,4.182234751408025,12.701006159857887,30.416783920403976,52.426970884463195,75.97553699125828,100.31672197102395,141.97709137254793,200.43982419046156,335.39436079205024,492.0508076379024,673.7556202021032
0,-2.1349014096618707e-06,-6.484883525760744e-06,-1.5542787773328617e-05,-2.6825038199250903e-05,-3.8931075840666806e-05,-5.146199186765724e-05,-7.303782485814572e-05,-0.00010338449036692655,-0.00017395051335109088,-0.0002564949565453967,-0.00035264414534411646
-28.5,-28.0,-29.0
0,3.7132190901213145,11.265809047438884,26.98452972305322,46.528245193833015,67.45058420207705,89.05518398855098,126.095635140983,177.85537208874595,296.21667600471113,430.6506175819442,580.7102317680351
0,-2.176383715116825e-06,-6.6100773973077894e-06,-1.5838724994608896e-05,-2.732693029848977e-05,-3.9646191888996215e-05,-5.239363959822859e-05,-7.431736603103148e-05,-0.00010513647804061133,-0.00017670467722473334,-0.00026030310521042444,-0.00035754994142847346
-27.5,-27.0,-28.0
0,3.681715151061352,11.166287740456813,26.74735894902609,46.12300505240076,66.86776346129601,88.28502166461064,125.01839102038694,176.33986970577402,293.80554613441,427.50895498610436,576.9352803085466
0,-2.2154902843415395e-06,-6.728017953701949e-06,-1.6117262665256358e-05,-2.779880296220429e-05,-4.031778707508306e-05,-5.3267813028777694e-05,-7.551570757057866e-05,-0.00010677424645574152,-0.00017927149822601218,-0.00026384138494682296,-0.000362066908486848
-26.5,-26.0,-27.0
0,2.632286584707359,7.98167626125281,19.10754934878547,32.92331235372714,47.69157076855664,62.926239392229135,88.97809553118995,125.3368326452931,208.3864023367364,303.0021339820561,409.17343801202645
0,-2.2714600544070386e-06,-6.8968080920045984e-06,-1.651577260187588e-05,-2.8473661728035245e-05,-4.127789658644913e-05,-5.451715660325463e-05,-7.722759041946257e-05,-0.00010911285688271776,-0.00018293292133299142,-0.00026888236309817855,-0.0003684527511986745
-25.5,-25.0,-26.0
0,2.7802644852680714,8.427406525613339,20.15567720873967,34.68928088791567,50.1884373333314,66.15931850900893,93.3474892937001,131.23363895004272,217.46169494953156,315.5737102303025,425.89338118817966
0,-2.346699646968191e-06,-7.123741571383532e-06,-1.7051582633450258e-05,-2.9380931307394165e-05,-4.256837130798803e-05,-5.619613352743197e-05,-7.952606036633624e-05,-0.00011225047066755772,-0.00018783764030013035,-0.0002756269899776896,-0.00037702138808175885
-24.5,-24.0,-25.0
0,2.9355199020288922,8.89441373740092,21.25052596632524,36.525309973833636,52.77056717322624,69.48852105461191,97.79891366755419,137.17577580252993,226.3775068629774,327.6143130233505,441.48679264852996
0,-2.4329878340562374e-06,-7.383908472524532e-06,-1.766550897944239e-05,-3.0419779543980062e-05,-4.4044972144732546e-05,-5.811616561006702e-05,-8.21517404768545e-05,-0.00011583069403467361,-0.00019342141629740718,-0.00028328895961243056,-0.00038674509308378214
-23.5,-23.0,-24.0
0,3.124077175711607,9.461766009089953,22.580060598526753,38.752085895504564,55.89761980092697,73.51568000174325,103.16801357651532,144.32049753095026,237.0082329322569,341.81844876373145,459.6363294577773
0,-2.542539354206527e-06,-7.714143246166301e-06,-1.844445543881213e-05,-3.1737197482335665e-05,-4.59165293416083e-05,-6.054872230064455e-05,-8.547517567250129e-05,-0.00012035808326887483,-0.00020046969983490066,-0.0002929463255682181,-0.0003990065198811577
-22.5,-22.0,-23.0
0,3.345607891666972,10.127653517805346,24.13831153647116,41.35782776708093,59.55059657683875,78.21381819428677,109.41067089426667,152.59819001908622,249.22097827433598,357.9796062874255,480.0708942300048
