-39.5,-39.0,-40.0
0,182.17019459268647,381.7207199303824,686.3931673031192,1030.1816770421383,1411.3798372686128,2255.745001470151,2717.0289051770455,3190.563581773785,4190.056893954641,4714.390896636194,5797.282179534822,6885.71057441533,9102.762572510934,10226.275361203578,12437.722545525647,15734.157540722514,18920.858992685553,24855.906876338766,30066.80464429517,34312.15695651696,37395.53127559231,39913.3359303869,41881.75440749146,43479.932951241215
0,-8.563791466474955e-05,-0.00017832961142024337,-0.00031721175037091603,-0.00047158664182504815,-0.0006408143713737705,-0.0010126640318915072,-0.0012147917406677845,-0.0014227467001460138,-0.0018624785367310757,-0.0020941676269839744,-0.002579192592141529,-0.0031049069948494443,-0.004269320090922217,-0.004914096939111394,-0.006347162338594596,-0.008874975167037478,-0.01197396763156922,-0.020030982415413574,-0.03156090962390105,-0.045619771771487724,-0.06031441284964482,-0.07673933995621544,-0.09381967463663646,-0.11158100050919895
-38.5,-38.0,-39.0
0,125.38165153779391,261.9571452333589,468.7086996469425,700.0891311546535,954.5804376928492,1512.885747753835,1814.9889299883862,2123.574052901202,2768.0222483567914,3102.8834078109967,3792.8394401455344,4523.916891336731,6071.255397828721,6884.050955006719,8569.838741182224,11042.642686903606,13316.303812527869,17106.608397037046,20626.386604290255,23356.10671292177,25081.94565371877,26194.624591281867,27114.0718257192,27899.364189851476
0,-8.439653114085861e-05,-0.00017529334270095987,-0.0003104459541472828,-0.00045960317740017284,-0.0006220301972158874,-0.0009764321668106797,-0.0011677606408262537,-0.001364176402733262,-0.0017774930830845343,-0.0019942750888211386,-0.0024462180001483787,-0.0029305129262086537,-0.0039907303649843445,-0.0045720926497042885,-0.005853530790080271,-0.008093595000294348,-0.010813868504815869,-0.017859891833116613,-0.02793431186693765,-0.040166156543862255,-0.05290317921234028,-0.0670794371870302,-0.08178212103389558,-0.09704222887781537
-37.5,-37.0,-38.0
0,107.05452137177213,222.94316185388504,396.6511780963307,589.2305307300595,799.1475799694047,1254.9987894420306,1499.1287121109688,1747.7452224643093,2262.9132054772504,2528.5299432363663,3071.8330732681075,3640.315320574764,4826.605781967779,5440.8127588836,6699.401398677145,8560.256219686555,10281.08079791274,12877.040658601427,14864.93841365534,16303.887406275051,17282.714386064814,18000.248056125452,18484.708575412787,18935.48470558266
0,-8.337743271286378e-05,-0.00017270746563250824,-0.00030444556198615046,-0.0004487012411118486,-0.0006046339909690211,-0.0009421295447585484,-0.0011228741953215962,-0.0013079097580408587,-0.001694903096428053,-0.0018966958700080538,-0.0023153070388140067,-0.002760402922008542,-0.0037245255911589727,-0.004247235938064044,-0.005387030669399316,-0.007346708244378013,-0.009681659107584329,-0.015670521861119637,-0.024192137665869223,-0.03449324019519345,-0.04520574021374896,-0.05709406817775397,-0.06938878025504805,-0.08213573189005838
-36.5,-36.0,-37.0
0,76.30518439800642,158.4555297913762,280.5066459430833,414.68144200489076,559.7405075878743,871.9451516341577,1037.6180737190925,1205.7668940064032,1552.0094143225238,1729.524441080103,2091.3995293878447,2467.4230351176457,3248.6736553583614,3653.035220230422,4486.251081247408,5749.379081038887,6972.143701141136,8873.75241182425,10052.96766360019,10811.438993456857,11354.050359727122,11906.553178031298,12431.779265622852,12863.873424900214
0,-8.257629720208657e-05,-0.00017055097365907087,-0.0002991358938050412,-0.00043872099922737107,-0.0005883510117807115,-0.0009092094391928098,-0.001079435866337181,-0.0012531325905694671,-0.0016137374068854297,-0.0018004331809823363,-0.0021853579812505766,-0.0025905973605057663,-0.0034564308312145017,-0.00391918144166647,-0.004914548880021487,-0.006588537129573524,-0.008530732926114329,-0.013432816036843825,-0.020374387214403784,-0.028728473443715347,-0.03739140617350737,-0.04697213366272904,-0.05684468380752064,-0.06706865098554225
-35.25,-34.5,-36.0
0,75.85642577685223,156.95480127671806,276.18469360655354,405.89716944692464,544.6715477668205,839.6855447016377,994.2307111814129,1150.3601617848512,1468.4892025031322,1629.797449617165,1955.299394430418,2288.033845694345,2964.521169055609,3306.863950305938,3997.304404764579,5016.046318381479,5995.172828518933,7612.703447716247,8509.937565623528,8972.717920243964,9284.206315505013,9568.514200640882,9827.059309777047,10107.54570311373
0,-8.171184797389194e-05,-0.00016813485798103592,-0.00029297769203996996,-0.00042693200446545886,-0.0005688958969982102,-0.0008693928352724283,-0.0010266909898163225,-0.00118643587652164,-0.001514513158979706,-0.0016825787606649105,-0.0020259240498909582,-0.002381989159263097,-0.0031266831434690035,-0.0035156377722533085,-0.004333665615353637,-0.005658607410553556,-0.007122223486359685,-0.010695588070517167,-0.01569682754910527,-0.02166134386490553,-0.027808189033888847,-0.03455232399014326,-0.0414452103133767,-0.048564858672605654
-33.75,-33.0,-34.5
0,75.97087380594945,156.37970645751528,272.7066546124881,397.1730455646683,528.088743769124,800.5167940067785,939.9331010727982,1079.3575177569646,1357.8108940258921,1496.073861374413,1769.4532582962033,2039.4279210604313,2559.1157066377814,2804.7922675526215,3262.9844031708235,3845.3839158917212,4311.888441399239,5092.371583352916,5498.742345540652,5585.901163295335,5578.952032082953,5539.960850880874,5486.247603454517,5462.649457005802
