-36.5,-36.0,-37.0
0,35.26544113797055,114.37835208990947,211.86937300718824,346.02817758651764,516.9867266902343,714.7235044541151,1076.1965815791357,1590.1169319753196,1962.0465768954152,2277.2671743501323,2732.8664907702832,3484.2019437287877,4120.0368920239125,4638.620366938421,6093.649558881809,7299.267615790085,9572.93021142638,11509.880303896818,12637.718126614376,13691.18060466468,14592.625475421723,15403.399530359886,16070.112048775367
0,-1.9467781550994568e-05,-6.36596168719731e-05,-0.00011709771695482115,-0.0001851420509741012,-0.0002713439623914318,-0.0003793672160046932,-0.0005094407307959766,-0.0006640384699242969,-0.0008444406647674594,-0.0010544373290240726,-0.0014259863270488686,-0.002359421103129214,-0.003275072034314294,-0.004059761540323589,-0.006145005934824853,-0.008108848939463632,-0.012182431977621274,-0.01683752260820628,-0.021071788822948384,-0.025331300582081596,-0.029614009229207452,-0.034397073948802384,-0.0387255447565138
-35.5,-35.0,-36.0
0,27.62013292735955,89.06557317874112,166.3909835931748,272.7245723708285,405.3914460866374,553.0692453349832,698.5736115425589,857.195586946292,1120.08418894214,1375.4948829362665,1589.6249115780984,1721.1409795393365,1734.26562763315,1738.086883259414,1693.4005369681029,1557.5159674204233,1125.5354976873143,511.45091053432816,-93.85069943050543,-702.5531507459468,-1276.3264779991614,-1815.4156394292183,-2210.5922284432127
0,-1.9891237932386673e-05,-6.49794796668626e-05,-0.00011941751193611485,-0.0001886063303650627,-0.00027605072491364556,-0.00038532356634872884,-0.0005165919198350611,-0.0006722367197222364,-0.0008535040063604249,-0.001064209060112013,-0.0014365390519893704,-0.002370785140142221,-0.0032867426280666335,-0.00407161704975841,-0.006157106925859609,-0.008120743630523902,-0.012192495405941087,-0.016843153904822394,-0.021071085750538628,-0.02532170764214156,-0.029592616302180026,-0.03435877842099997,-0.038668214474523205
-34.5,-34.0,-35.0
0,25.26391579381738,81.54282069273033,152.93191056284223,251.38766077098896,374.2255975502618,511.14003617538276,645.2851065687121,765.373147171191,866.8580991838764,983.4078297368444,1249.77310779017,1305.639837767079,1194.1971929959393,1090.1082692722136,839.2153715262257,665.8458022870616,489.3940892098835,494.76193622442895,548.9603954039943,626.7672706692047,727.9854630203722,853.2918333431436,965.2387141693825
0,-2.0294628765498064e-05,-6.62370735113999e-05,-0.00012161844604077052,-0.00019187577089417932,-0.00028046918523080437,-0.000390886275028006,-0.000523246987946179,-0.0006798693733888535,-0.0008619918935007433,-0.0010734073097670891,-0.0014464672999510433,-0.002381301665994803,-0.0032974374959899634,-0.0040824676564485095,-0.00616832850707252,-0.008131950286930445,-0.012202329724435287,-0.0168492972070814,-0.02107175108974363,-0.02531456513687291,-0.029575005135496372,-0.034326126734679226,-0.0386186302205636
-33.5,-33.0,-34.0
0,24.96854484090769,80.64770422687171,151.22712740406254,248.34016054987325,369.3769195895356,505.26855364347614,640.2986731780961,763.4233358591957,868.1899700282203,952.4117164168468,1078.456370697785,1220.827571222556,1101.4906523468837,979.7168930893921,685.0674716823681,476.05587053558236,228.10017369992676,148.34300160089563,121.37934958736727,113.07578198631379,116.57374051621674,134.39041364269374,149.10604556800482
0,-2.076135267348204e-05,-6.769098525649156e-05,-0.00012415912278165324,-0.00019564451397967496,-0.0002855597682773929,-0.00039730182184144534,-0.0005309427630236425,-0.0006887438417255672,-0.0008719138459129357,-0.0010842726890386476,-0.001458482976790965,-0.00239447305755108,-0.0033109852213874242,-0.0040962473137162655,-0.0061825568639917545,-0.008146210963121563,-0.012215298645624024,-0.016858795166826524,-0.021076147280836045,-0.02531175690062874,-0.029562635618546204,-0.03430013155278152,-0.03857741266274302
-32.5,-32.0,-33.0
